Kp,Kd,J_axis,B_axis,tau_load,tau_v,old_gap_mean,old_error_mean,old_relative_error_mean,new_error_mean,rms_target_error_new,new_relative_error_mean,rms_relative_error_new,error_reduction_ratio,relative_error_reduction_ratio,max_abs_qdot_new,qdot_limit_rate,sat_ratio,max_abs_tau_new,oscillation_score,smoothness_cost,qdot_alloc_rmse,qdot_alloc_smoothness,old_qdot_rms,new_qdot_rms,new_vs_old_qdot_ratio,risk_score,max_abs_qdot_new_case_max,max_abs_tau_new_case_max,risk_score_case_max,compatibility_pass
320.0,32.0,0.15,1.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.0830857206196447,0.11518456310171143,0.6815158965815671,0.9763540255364258,0.28895534597910355,0.2368018524703575,2.0,0.09376279301157159,0.011301255652820186,60.0,6.97331109257715,0.4843965949503434,0.4399769597846444,0.10940867863215416,0.8879891707459998,0.9209259757985127,1.0280943629300896,0.8481283264974073,2.0,60.0,0.9379874695515392,True
320.0,32.0,0.15,1.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.0830857206196447,0.11518456310171143,0.6815158965815671,0.9763540255364258,0.28895534597910355,0.2368018524703575,2.0,0.09376279301157159,0.011301255652820186,60.0,6.97331109257715,0.4843965949503434,0.5251574028476899,0.07540022934621808,0.8879891707459998,0.9209259757985127,1.0280943629300896,0.8481283264974073,2.0,60.0,0.9379874695515392,True
320.0,32.0,0.15,1.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.0830857206196447,0.11518456310171143,0.6815158965815671,0.9763540255364258,0.28895534597910355,0.2368018524703575,2.0,0.09376279301157159,0.011301255652820186,60.0,6.97331109257715,0.4843965949503434,0.5871000161329525,0.05512294683679428,0.8879891707459998,0.9209259757985127,1.0280943629300896,0.8481283264974073,2.0,60.0,0.9379874695515392,True
160.0,32.0,0.15,2.0,-5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.09728538434554644,0.13046074249119785,0.7834397194528065,1.0708206329048613,0.1695547078669343,0.12746182006281778,2.0,0.007610239695098251,0.0010050119699803422,59.948505016067706,5.3255490686683356,0.06052939886604388,0.1662887264077023,0.015567243481498096,0.8879891707459998,0.41752355347703,0.46788389714031164,0.8488010899126986,2.0,60.0,0.9265108214407393,True
160.0,32.0,0.15,2.0,-5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.09728538434554644,0.13046074249119785,0.7834397194528065,1.0708206329048613,0.1695547078669343,0.12746182006281778,2.0,0.007610239695098251,0.0010050119699803422,59.948505016067706,5.3255490686683356,0.06052939886604388,0.20246059442541767,0.011180726825099411,0.8879891707459998,0.41752355347703,0.46788389714031164,0.8488010899126986,2.0,60.0,0.9265108214407393,True
160.0,32.0,0.15,2.0,-5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.09728538434554644,0.13046074249119785,0.7834397194528065,1.0708206329048613,0.1695547078669343,0.12746182006281778,2.0,0.007610239695098251,0.0010050119699803422,59.948505016067706,5.3255490686683356,0.06052939886604388,0.23017826848870104,0.008471424743064884,0.8879891707459998,0.41752355347703,0.46788389714031164,0.8488010899126986,2.0,60.0,0.9265108214407393,True
220.0,32.0,0.15,5.0,-5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.09383552557697324,0.125823680935994,0.7583240628867224,1.0400109342950055,0.19853709998516694,0.15505658564277996,2.0,0.13773234739893045,0.14293046701127257,60.0,3.9886016124548234,0.26036411433851064,0.34305809520934716,0.06549343714177934,0.8879891707459998,1.3425066667608607,1.5265567131380557,0.8502829018789728,2.0,60.0,0.9298284362986499,True
220.0,32.0,0.15,5.0,-5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.09383552557697324,0.125823680935994,0.7583240628867224,1.0400109342950055,0.19853709998516694,0.15505658564277996,2.0,0.13773234739893045,0.14293046701127257,60.0,3.9886016124548234,0.26036411433851064,0.4186579873486503,0.04719839340906713,0.8879891707459998,1.3425066667608607,1.5265567131380557,0.8502829018789728,2.0,60.0,0.9298284362986499,True
220.0,32.0,0.15,5.0,-5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.09383552557697324,0.125823680935994,0.7583240628867224,1.0400109342950055,0.19853709998516694,0.15505658564277996,2.0,0.13773234739893045,0.14293046701127257,60.0,3.9886016124548234,0.26036411433851064,0.47782156256241504,0.035992859472714384,0.8879891707459998,1.3425066667608607,1.5265567131380557,0.8502829018789728,2.0,60.0,0.9298284362986499,True
220.0,32.0,0.15,2.0,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.09278697068998006,0.12315274267994224,0.7656061023210632,1.078581356266484,0.20801986452967808,0.14562329428638615,2.0,0.028488029903627008,0.003459573198248896,60.0,4.803447317208787,0.1883099837916179,0.2860753066563539,0.04606577294140033,0.8879891707459998,0.6632864130087144,0.7437374810793915,0.8513025722514745,2.0,60.0,0.9319752660574525,True
220.0,32.0,0.15,2.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.09278697068998006,0.12315274267994224,0.7656061023210632,1.078581356266484,0.20801986452967808,0.14562329428638615,2.0,0.028488029903627008,0.003459573198248896,60.0,4.803447317208787,0.1883099837916179,0.34512019026754515,0.03245252286452665,0.8879891707459998,0.6632864130087144,0.7437374810793915,0.8513025722514745,2.0,60.0,0.9319752660574525,True
220.0,32.0,0.15,2.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.09278697068998006,0.12315274267994224,0.7656061023210632,1.078581356266484,0.20801986452967808,0.14562329428638615,2.0,0.028488029903627008,0.003459573198248896,60.0,4.803447317208787,0.1883099837916179,0.3891867230331295,0.024157426139490953,0.8879891707459998,0.6632864130087144,0.7437374810793915,0.8513025722514745,2.0,60.0,0.9319752660574525,True
320.0,32.0,0.15,2.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.08384924065312006,0.11581139116745282,0.68793985846937,0.9828596984403276,0.28252805040013823,0.2298187827430883,2.0,0.08753461247333678,0.011296626029636705,60.0,6.855157075340561,0.47547071041217653,0.4401824178478772,0.10963048428565395,0.8879891707459998,0.9604825193390439,1.0747886799442017,0.8515855713052108,2.0,60.0,0.9409554418917979,True
320.0,32.0,0.15,2.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.08384924065312006,0.11581139116745282,0.68793985846937,0.9828596984403276,0.28252805040013823,0.2298187827430883,2.0,0.08753461247333678,0.011296626029636705,60.0,6.855157075340561,0.47547071041217653,0.526782295733381,0.07594338217584896,0.8879891707459998,0.9604825193390439,1.0747886799442017,0.8515855713052108,2.0,60.0,0.9409554418917979,True
320.0,32.0,0.15,2.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.08384924065312006,0.11581139116745282,0.68793985846937,0.9828596984403276,0.28252805040013823,0.2298187827430883,2.0,0.08753461247333678,0.011296626029636705,60.0,6.855157075340561,0.47547071041217653,0.590174134170817,0.05575173318927814,0.8879891707459998,0.9604825193390439,1.0747886799442017,0.8515855713052108,2.0,60.0,0.9409554418917979,True
160.0,24.0,0.1,0.5,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.09127471466223978,0.12216818694022799,0.7392647179144515,1.0271330858234957,0.22071018396671999,0.17540933354158247,2.0,0.2174473658320762,0.000630031321315342,58.50633036508295,4.481512371420629,0.30917526203732254,0.37797390999961966,0.0796919477553662,0.8879891707459998,1.3541293391138065,1.5359042821780846,0.8519289767026534,2.0,60.0,0.9303454827403641,True
160.0,24.0,0.1,0.5,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.09127471466223978,0.12216818694022799,0.7392647179144515,1.0271330858234957,0.22071018396671999,0.17540933354158247,2.0,0.2174473658320762,0.000630031321315342,58.50633036508295,4.481512371420629,0.30917526203732254,0.4614536859632782,0.0574570644215487,0.8879891707459998,1.3541293391138065,1.5359042821780846,0.8519289767026534,2.0,60.0,0.9303454827403641,True
160.0,24.0,0.1,0.5,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.09127471466223978,0.12216818694022799,0.7392647179144515,1.0271330858234957,0.22071018396671999,0.17540933354158247,2.0,0.2174473658320762,0.000630031321315342,58.50633036508295,4.481512371420629,0.30917526203732254,0.5264380714284493,0.043761439195035834,0.8879891707459998,1.3541293391138065,1.5359042821780846,0.8519289767026534,2.0,60.0,0.9303454827403641,True
160.0,16.0,0.1,5.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.08639467142642206,0.11800657928730306,0.704338516427711,0.9958542615021739,0.26159717883049255,0.21249505642372002,2.0,0.04870143074694812,0.0016352171761263368,59.49406983738016,9.304698359744235,0.27312408827626716,0.3426261772197023,0.06607302284249345,0.8879891707459998,0.7123788797328561,0.7947444363437702,0.8520103176804066,2.0,60.0,0.9207829955493041,True
160.0,16.0,0.1,5.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.08639467142642206,0.11800657928730306,0.704338516427711,0.9958542615021739,0.26159717883049255,0.21249505642372002,2.0,0.04870143074694812,0.0016352171761263368,59.49406983738016,9.304698359744235,0.27312408827626716,0.411126424058507,0.04602778382789845,0.8879891707459998,0.7123788797328561,0.7947444363437702,0.8520103176804066,2.0,60.0,0.9207829955493041,True
160.0,16.0,0.1,5.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.08639467142642206,0.11800657928730306,0.704338516427711,0.9958542615021739,0.26159717883049255,0.21249505642372002,2.0,0.04870143074694812,0.0016352171761263368,59.49406983738016,9.304698359744235,0.27312408827626716,0.46129699465056606,0.03390394938236178,0.8879891707459998,0.7123788797328561,0.7947444363437702,0.8520103176804066,2.0,60.0,0.9207829955493041,True
160.0,32.0,0.15,0.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.09342793520356879,0.12500566471705732,0.7494148607883077,1.0367777561878937,0.20341866799125324,0.16439590271069843,2.0,0.009981622013944617,0.00025013903695689856,55.91257201285368,8.557964970809008,0.08713240850315833,0.20098923996801724,0.0225727778093658,0.8879891707459998,0.46494858669644046,0.5216877298189585,0.8524209921970296,2.0,60.0,0.9199964050766236,True
160.0,32.0,0.15,0.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.09342793520356879,0.12500566471705732,0.7494148607883077,1.0367777561878937,0.20341866799125324,0.16439590271069843,2.0,0.009981622013944617,0.00025013903695689856,55.91257201285368,8.557964970809008,0.08713240850315833,0.2436796563565121,0.016066084182354435,0.8879891707459998,0.46494858669644046,0.5216877298189585,0.8524209921970296,2.0,60.0,0.9199964050766236,True
160.0,32.0,0.15,0.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.09342793520356879,0.12500566471705732,0.7494148607883077,1.0367777561878937,0.20341866799125324,0.16439590271069843,2.0,0.009981622013944617,0.00025013903695689856,55.91257201285368,8.557964970809008,0.08713240850315833,0.2757424573581577,0.012051795158191268,0.8879891707459998,0.46494858669644046,0.5216877298189585,0.8524209921970296,2.0,60.0,0.9199964050766236,True
220.0,32.0,0.15,0.5,-5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.0899086859001654,0.12238112839404959,0.7316593189974865,1.0176847459741118,0.2313863272629327,0.183176896758686,2.0,0.03339199349537299,0.002705132827511869,59.987331334087024,7.985821517931613,0.2080524728872276,0.29960378957791267,0.05045498441179211,0.8879891707459998,0.653254636749223,0.7310091683544049,0.8531280287542479,2.0,60.0,0.9245396510703721,True
220.0,32.0,0.15,0.5,-5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.0899086859001654,0.12238112839404959,0.7316593189974865,1.0176847459741118,0.2313863272629327,0.183176896758686,2.0,0.03339199349537299,0.002705132827511869,59.987331334087024,7.985821517931613,0.2080524728872276,0.36045288492971383,0.03534318681774709,0.8879891707459998,0.653254636749223,0.7310091683544049,0.8531280287542479,2.0,60.0,0.9245396510703721,True
220.0,32.0,0.15,0.5,-5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.0899086859001654,0.12238112839404959,0.7316593189974865,1.0176847459741118,0.2313863272629327,0.183176896758686,2.0,0.03339199349537299,0.002705132827511869,59.987331334087024,7.985821517931613,0.2080524728872276,0.405431441079405,0.026169218356811304,0.8879891707459998,0.653254636749223,0.7310091683544049,0.8531280287542479,2.0,60.0,0.9245396510703721,True
120.0,16.0,0.1,5.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.09112413225009595,0.12259776144619013,0.7351998658903758,1.023792355374556,0.22246659523193194,0.17957087098927998,2.0,0.017387099631708383,0.00028256962471096117,54.43875718647452,9.182096191270507,0.13073884714489972,0.244645745354375,0.033494663901151106,0.8879891707459998,0.5389641444150072,0.6036238467510598,0.8531685972320608,2.0,60.0,0.9215762844630604,True
120.0,16.0,0.1,5.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.09112413225009595,0.12259776144619013,0.7351998658903758,1.023792355374556,0.22246659523193194,0.17957087098927998,2.0,0.017387099631708383,0.00028256962471096117,54.43875718647452,9.182096191270507,0.13073884714489972,0.29554708380337785,0.023660723893072624,0.8879891707459998,0.5389641444150072,0.6036238467510598,0.8531685972320608,2.0,60.0,0.9215762844630604,True
120.0,16.0,0.1,5.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.09112413225009595,0.12259776144619013,0.7351998658903758,1.023792355374556,0.22246659523193194,0.17957087098927998,2.0,0.017387099631708383,0.00028256962471096117,54.43875718647452,9.182096191270507,0.13073884714489972,0.33338242855587913,0.01762721142960118,0.8879891707459998,0.5389641444150072,0.6036238467510598,0.8531685972320608,2.0,60.0,0.9215762844630604,True
320.0,32.0,0.15,1.0,-5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.08377716974424126,0.11649358421859093,0.6867521013560888,0.9749956305866859,0.28271536835591377,0.23134716274886344,2.0,0.09394801298016905,0.015922807924347186,60.0,7.0038921323325,0.4863975743228919,0.44011637813199667,0.10950174356775158,0.8879891707459998,0.9165960041487548,1.023331319584945,0.8540705375439923,2.0,60.0,0.9488630415757471,True
320.0,32.0,0.15,1.0,-5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.08377716974424126,0.11649358421859093,0.6867521013560888,0.9749956305866859,0.28271536835591377,0.23134716274886344,2.0,0.09394801298016905,0.015922807924347186,60.0,7.0038921323325,0.4863975743228919,0.5251534007159342,0.07541216099549991,0.8879891707459998,0.9165960041487548,1.023331319584945,0.8540705375439923,2.0,60.0,0.9488630415757471,True
320.0,32.0,0.15,1.0,-5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.08377716974424126,0.11649358421859093,0.6867521013560888,0.9749956305866859,0.28271536835591377,0.23134716274886344,2.0,0.09394801298016905,0.015922807924347186,60.0,7.0038921323325,0.4863975743228919,0.5869702822355349,0.05510618522516483,0.8879891707459998,0.9165960041487548,1.023331319584945,0.8540705375439923,2.0,60.0,0.9488630415757471,True
120.0,32.0,0.15,5.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.10355679798240841,0.13483787980095263,0.7981175483079165,1.0628879036870582,0.11894775888609127,0.11435010527275065,2.0,0.25904646040232115,0.2540935804775997,60.0,0.7898248540450374,0.07527371586035476,0.1852399695160255,0.019023566137210447,0.8879891707459998,1.5856720354469462,1.8051424539167595,0.854104808553125,2.0,60.0,1.0411426884783366,True
120.0,32.0,0.15,5.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.10355679798240841,0.13483787980095263,0.7981175483079165,1.0628879036870582,0.11894775888609127,0.11435010527275065,2.0,0.25904646040232115,0.2540935804775997,60.0,0.7898248540450374,0.07527371586035476,0.2268094603625457,0.013806818745006725,0.8879891707459998,1.5856720354469462,1.8051424539167595,0.854104808553125,2.0,60.0,1.0411426884783366,True
120.0,32.0,0.15,5.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.10355679798240841,0.13483787980095263,0.7981175483079165,1.0628879036870582,0.11894775888609127,0.11435010527275065,2.0,0.25904646040232115,0.2540935804775997,60.0,0.7898248540450374,0.07527371586035476,0.26002724829195106,0.01063063998903216,0.8879891707459998,1.5856720354469462,1.8051424539167595,0.854104808553125,2.0,60.0,1.0411426884783366,True
120.0,32.0,0.15,1.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.0986100788702185,0.1307179267869882,0.7786831185175263,1.0616100399997535,0.16057834006230876,0.133143568470577,1.9927731491139338,0.002325375751098668,1.3896611373675593e-05,51.28784854538427,7.217125382262998,0.024903395011110867,0.1134250140941378,0.007233972182342968,0.8879891707459998,0.31373758688466485,0.3534597528334328,0.8558350513423785,2.0,60.0,0.9315887344265803,True
120.0,32.0,0.15,1.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.0986100788702185,0.1307179267869882,0.7786831185175263,1.0616100399997535,0.16057834006230876,0.133143568470577,1.9927731491139338,0.002325375751098668,1.3896611373675593e-05,51.28784854538427,7.217125382262998,0.024903395011110867,0.13956704792145358,0.005309646478194143,0.8879891707459998,0.31373758688466485,0.3534597528334328,0.8558350513423785,2.0,60.0,0.9315887344265803,True
120.0,32.0,0.15,1.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.0986100788702185,0.1307179267869882,0.7786831185175263,1.0616100399997535,0.16057834006230876,0.133143568470577,1.9927731491139338,0.002325375751098668,1.3896611373675593e-05,51.28784854538427,7.217125382262998,0.024903395011110867,0.15984790882325636,0.004087214678471382,0.8879891707459998,0.31373758688466485,0.3534597528334328,0.8558350513423785,2.0,60.0,0.9315887344265803,True
160.0,16.0,0.08,1.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.08319353582254842,0.11523402398780691,0.6816498462184362,0.9755364557468932,0.28814659844039053,0.23676681831979948,2.0,0.0863537749890712,0.0016398467993098188,59.4823766285228,8.887962190714484,0.4272150694436503,0.41933991190323244,0.09930315578278366,0.8879891707459998,0.8587624644591096,0.9569220050756901,0.8559724820143112,2.0,60.0,0.9415407787968093,True
160.0,16.0,0.08,1.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.08319353582254842,0.11523402398780691,0.6816498462184362,0.9755364557468932,0.28814659844039053,0.23676681831979948,2.0,0.0863537749890712,0.0016398467993098188,59.4823766285228,8.887962190714484,0.4272150694436503,0.5011405486294301,0.06860281709600687,0.8879891707459998,0.8587624644591096,0.9569220050756901,0.8559724820143112,2.0,60.0,0.9415407787968093,True
160.0,16.0,0.08,1.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.08319353582254842,0.11523402398780691,0.6816498462184362,0.9755364557468932,0.28814659844039053,0.23676681831979948,2.0,0.0863537749890712,0.0016398467993098188,59.4823766285228,8.887962190714484,0.4272150694436503,0.5605763525791189,0.05021158371855618,0.8879891707459998,0.8587624644591096,0.9569220050756901,0.8559724820143112,2.0,60.0,0.9415407787968093,True
320.0,32.0,0.15,2.0,-5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.08448988212150385,0.11708811647016643,0.692704500347117,0.9812211809517971,0.2767142993698614,0.22486335988345596,2.0,0.08768740184773406,0.019673715606386265,60.0,6.8824020016680585,0.4761457874462208,0.4394775630458232,0.10929031117002848,0.8879891707459998,0.9497927489696689,1.0632628114071978,0.8567576778530415,2.0,60.0,0.9522155459142077,True
