step,front_roll_raw_deg,front_pitch_raw_deg,front_yaw_raw_deg,rear_roll_raw_deg,rear_pitch_raw_deg,rear_yaw_raw_deg,front_roll_bias_deg,front_pitch_bias_deg,front_yaw_bias_deg,rear_roll_bias_deg,rear_pitch_bias_deg,rear_yaw_bias_deg,front_roll_meas_deg,front_pitch_meas_deg,front_yaw_meas_deg,rear_roll_meas_deg,rear_pitch_meas_deg,rear_yaw_meas_deg,front_roll_des_deg,front_pitch_des_deg,front_yaw_des_deg,rear_roll_des_deg,rear_pitch_des_deg,rear_yaw_des_deg,front_roll_cmd_deg,front_pitch_cmd_deg,front_yaw_cmd_deg,rear_roll_cmd_deg,rear_pitch_cmd_deg,rear_yaw_cmd_deg,front_q_ik_0_deg,front_q_ik_1_deg,front_q_ik_2_deg,rear_q_ik_0_deg,rear_q_ik_1_deg,rear_q_ik_2_deg,front_q_cmd_0_deg,front_q_cmd_1_deg,front_q_cmd_2_deg,rear_q_cmd_0_deg,rear_q_cmd_1_deg,rear_q_cmd_2_deg,front_q_sim_0_deg,front_q_sim_1_deg,front_q_sim_2_deg,rear_q_sim_0_deg,rear_q_sim_1_deg,rear_q_sim_2_deg,front_track_err_0_deg,front_track_err_1_deg,front_track_err_2_deg,rear_track_err_0_deg,rear_track_err_1_deg,rear_track_err_2_deg,front_residual_0,front_residual_1,front_residual_2,rear_residual_0,rear_residual_1,rear_residual_2,ik_error
6210,-1.303517,-4.251617,4.432996,-3.692908,-0.701693,-3.808328,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.214273,-4.343383,4.42716,-3.734899,-0.688337,-3.806019,6.0,2.0,1.0,-6.5,1.5,-4.0,6.0,2.0,1.0,-4.500519,1.5,-4.0,0.903078,-5.548089,2.767976,3.53598,4.678279,-1.421792,0.903078,-5.548089,2.767976,3.542703,4.063896,-0.76589,0.79111,-5.541396,2.729844,3.521215,3.967345,-0.703611,0.111967,-0.006694,0.038131,0.021489,0.096551,-0.062279,-0.0,0.0,0.0,-0.0,-0.0,0.0,
6240,-1.386047,-4.310308,4.344278,-3.255491,-2.833685,-7.565013,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.296804,-4.402073,4.338443,-3.297481,-2.82033,-7.562704,6.0,2.0,1.0,-8.0,1.5,-4.0,6.0,2.0,1.0,-7.995165,1.5,-4.0,0.903078,-5.548089,2.767976,3.420676,6.997313,-3.884883,0.903078,-5.548089,2.767976,3.420878,6.99453,-3.88194,0.793105,-5.538638,2.720531,3.39465,6.977688,-3.906054,0.109973,-0.009452,0.047445,0.026227,0.016842,0.024114,-0.0,0.0,0.0,0.0,-0.0,0.0,
6270,-1.230873,-4.262274,4.464551,-3.987791,1.019631,-0.983629,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.141629,-4.35404,4.458715,-4.029781,1.032987,-0.98132,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.237615,1.5,-4.0,0.903078,-5.548089,2.767976,3.520931,1.542104,1.92918,0.903078,-5.548089,2.767976,3.524899,1.681655,1.779997,0.801134,-5.55994,2.726644,3.491995,1.68319,1.729525,0.101944,0.011851,0.041331,0.032904,-0.001535,0.050472,-0.0,0.0,0.0,0.0,-0.0,0.0,
6300,-1.218324,-4.25257,4.463831,-4.025397,1.269151,-0.56958,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.12908,-4.344336,4.457996,-4.067387,1.282506,-0.567271,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.499675,1.5,-4.0,0.903078,-5.548089,2.767976,3.514382,1.368495,2.114741,0.903078,-5.548089,2.767976,3.514389,1.368681,2.114542,0.791995,-5.552174,2.72465,3.476047,1.35305,2.084934,0.111082,0.004085,0.043325,0.038342,0.015631,0.029608,-0.0,0.0,0.0,0.0,-0.0,-0.0,
6330,-1.22338,-4.25053,4.466538,-4.024126,1.263559,-0.568306,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.134136,-4.342296,4.460702,-4.066116,1.276914,-0.565996,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786046,-5.554757,2.724573,3.471312,1.356417,2.08456,0.117032,0.006667,0.043403,0.043061,0.011863,0.030411,-0.0,0.0,0.0,-0.0,0.0,0.0,
6360,-1.223365,-4.250649,4.46648,-4.024105,1.263533,-0.568217,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.134121,-4.342414,4.460644,-4.066096,1.276888,-0.565908,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786083,-5.554796,2.724541,3.471251,1.35641,2.084581,0.116994,0.006707,0.043435,0.043122,0.011869,0.03039,-0.0,0.0,0.0,-0.0,-0.0,0.0,
6390,-1.223351,-4.250682,4.46645,-4.024105,1.263534,-0.568186,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.134108,-4.342448,4.460614,-4.066095,1.276889,-0.565877,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786083,-5.554796,2.724544,3.471246,1.356412,2.084579,0.116995,0.006707,0.043431,0.043127,0.011868,0.030392,-0.0,0.0,0.0,-0.0,0.0,0.0,
6420,-1.223324,-4.250705,4.466438,-4.02411,1.26353,-0.568176,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.13408,-4.342471,4.460603,-4.0661,1.276885,-0.565866,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786081,-5.554799,2.724558,3.471244,1.356417,2.084581,0.116996,0.006709,0.043418,0.043129,0.011863,0.03039,-0.0,0.0,0.0,0.0,0.0,0.0,
6450,-1.223336,-4.250704,4.46644,-4.024092,1.263532,-0.568168,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.134092,-4.34247,4.460604,-4.066082,1.276887,-0.565859,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.78607,-5.554797,2.724561,3.471238,1.356412,2.084571,0.117008,0.006707,0.043415,0.043135,0.011868,0.0304,-0.0,0.0,0.0,0.0,0.0,0.0,
6480,-1.223346,-4.250707,4.466437,-4.024118,1.26354,-0.568166,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.134103,-4.342472,4.460601,-4.066108,1.276895,-0.565857,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786079,-5.554808,2.724553,3.471246,1.356416,2.084582,0.116999,0.006718,0.043422,0.043127,0.011864,0.030389,-0.0,0.0,0.0,0.0,0.0,0.0,
6510,-1.223072,-4.250905,4.466187,-4.023958,1.26343,-0.56764,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.133828,-4.34267,4.460352,-4.065948,1.276785,-0.565331,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786487,-5.554683,2.724465,3.470829,1.356219,2.084926,0.116591,0.006594,0.043511,0.043544,0.012061,0.030045,-0.0,0.0,0.0,0.0,0.0,0.0,
6540,-1.223091,-4.250882,4.466227,-4.023953,1.263424,-0.567677,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.133847,-4.342648,4.460391,-4.065944,1.276779,-0.565367,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786492,-5.554689,2.72447,3.470825,1.356213,2.084919,0.116585,0.0066,0.043506,0.043548,0.012066,0.030052,-0.0,0.0,0.0,0.0,0.0,0.0,
6570,-1.223125,-4.250828,4.466277,-4.023978,1.263404,-0.56772,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.133881,-4.342593,4.460441,-4.065968,1.276759,-0.565411,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786496,-5.554694,2.724468,3.470843,1.356235,2.084935,0.116581,0.006605,0.043507,0.043531,0.012045,0.030036,-0.0,0.0,0.0,0.0,0.0,0.0,
6600,-1.22314,-4.250749,4.46632,-4.02398,1.263413,-0.567778,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.133896,-4.342514,4.460484,-4.06597,1.276768,-0.565468,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.78652,-5.554675,2.724468,3.470857,1.356238,2.084939,0.116558,0.006586,0.043508,0.043516,0.012041,0.030032,-0.0,0.0,0.0,0.0,0.0,0.0,
6630,-1.22316,-4.250637,4.466399,-4.023969,1.263398,-0.567844,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.133917,-4.342403,4.460564,-4.065959,1.276753,-0.565534,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786514,-5.554656,2.724471,3.470849,1.356222,2.084926,0.116563,0.006566,0.043505,0.043525,0.012057,0.030045,-0.0,0.0,0.0,0.0,0.0,0.0,
6660,-1.223252,-4.250607,4.466418,-4.02388,1.263289,-0.56784,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.134009,-4.342373,4.460582,-4.06587,1.276645,-0.565531,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786578,-5.554691,2.724392,3.4707,1.356227,2.084954,0.116499,0.006601,0.043584,0.043674,0.012052,0.030017,-0.0,0.0,0.0,0.0,0.0,0.0,
6690,-1.223269,-4.250502,4.466539,-4.023904,1.263301,-0.567945,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.134025,-4.342268,4.460703,-4.065894,1.276657,-0.565636,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786618,-5.554688,2.724422,3.470735,1.356225,2.084966,0.116459,0.006599,0.043553,0.043638,0.012054,0.030005,-0.0,0.0,0.0,0.0,0.0,0.0,
6720,-1.223325,-4.250335,4.46665,-4.023915,1.26327,-0.568064,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.134082,-4.342101,4.460814,-4.065905,1.276625,-0.565755,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786629,-5.554665,2.724427,3.470754,1.35624,2.084972,0.116449,0.006576,0.043549,0.043619,0.012039,0.03,-0.0,0.0,0.0,0.0,0.0,0.0,
6750,-1.223391,-4.250172,4.466777,-4.02391,1.263252,-0.568182,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.134147,-4.341938,4.460941,-4.0659,1.276607,-0.565872,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786651,-5.554654,2.724421,3.470754,1.356229,2.084973,0.116426,0.006565,0.043555,0.043619,0.01205,0.029998,-0.0,0.0,0.0,0.0,0.0,0.0,
6780,-1.223484,-4.249983,4.466919,-4.023908,1.263231,-0.568322,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.13424,-4.341749,4.461083,-4.065898,1.276586,-0.566012,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786666,-5.554645,2.724404,3.470756,1.356232,2.084974,0.116412,0.006556,0.043572,0.043617,0.012048,0.029997,-0.0,0.0,0.0,0.0,0.0,0.0,
6810,-1.223542,-4.249867,4.467008,-4.023834,1.263119,-0.568382,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.134299,-4.341633,4.461172,-4.065824,1.276474,-0.566073,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786781,-5.554648,2.724347,3.470627,1.356241,2.085008,0.116296,0.006558,0.043629,0.043746,0.012038,0.029963,-0.0,0.0,0.0,0.0,0.0,0.0,
6840,-1.223628,-4.249627,4.467215,-4.023854,1.263124,-0.568591,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.134385,-4.341393,4.461379,-4.065845,1.27648,-0.566282,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786807,-5.55463,2.724377,3.470676,1.356237,2.085015,0.116271,0.00654,0.043599,0.043698,0.012043,0.029956,-0.0,0.0,0.0,0.0,0.0,0.0,
6870,-1.223743,-4.249371,4.467403,-4.023839,1.263095,-0.568787,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.134499,-4.341137,4.461567,-4.065829,1.27645,-0.566477,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786828,-5.554602,2.724364,3.470684,1.356233,2.085014,0.116249,0.006513,0.043611,0.043689,0.012046,0.029957,-0.0,0.0,0.0,0.0,0.0,0.0,
6900,-1.223849,-4.249088,4.46761,-4.023834,1.263052,-0.568992,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.134605,-4.340854,4.461774,-4.065824,1.276407,-0.566683,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786862,-5.554582,2.724358,3.470688,1.356253,2.085026,0.116216,0.006492,0.043618,0.043685,0.012026,0.029945,-0.0,0.0,0.0,0.0,0.0,0.0,
6930,-1.223974,-4.248804,4.467827,-4.023842,1.263014,-0.569224,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.134731,-4.34057,4.461991,-4.065832,1.276369,-0.566915,6.0,2.0,1.0,0.5,1.5,-4.0,6.0,2.0,1.0,0.5,1.5,-4.0,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.903078,-5.548089,2.767976,3.514373,1.36828,2.114971,0.786899,-5.554566,2.724339,3.470703,1.356255,2.085028,0.116179,0.006476,0.043636,0.04367,0.012025,0.029943,-0.0,0.0,0.0,0.0,0.0,0.0,
